CountryName,CountryCode,Region,IncomeGroup,SpecialNotes,Date,UnempRate,avgRateperCountry
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2010,5.212,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2011,6.087,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2012,6.722,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2013,7.351,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2014,6.719,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2015,7.605,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2016,7.284,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2017,5.832,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2018,5.861,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2019,6.356,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2020,6.126,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2021,7.702,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2022,5.504,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2023,5.555,6.318823529
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,,2024,5.473,6.318823529
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1991,4.385,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1992,4.346,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1993,4.415,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1994,4.419,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1995,4.417,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1996,4.43,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1997,4.431,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1998,4.395,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,1999,4.658,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2000,4.8,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2001,4.252,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2002,4.836,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2003,5.662,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2004,5.002,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2005,3.779,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2006,3.55,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2007,3.142,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2008,3.917,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2009,4.608,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2010,4.088,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2011,3.458,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2012,3.235,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2013,3.083,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2014,3.48,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2015,3.616,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2016,4.597,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2017,3.836,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2018,3.53,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2019,3.812,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2020,6.127,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2021,4.552,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2022,3.761,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2023,3.51,4.203
Ecuador,ECU,Latin America & Caribbean,Upper middle income,,2024,4.773,4.203
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30) for the years 1980 and after. The data from 1973 to 1979 refer to the calendar year data. Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1965-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.

The national accounts data for Egypt has been updated to reflect local constant prices in the year 2022, moving from the previous reference of 2017.",1991,9.38,9.814441176
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30) for the years 1980 and after. The data from 1973 to 1979 refer to the calendar year data. Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1965-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.

The national accounts data for Egypt has been updated to reflect local constant prices in the year 2022, moving from the previous reference of 2017.",1992,8.92,9.814441176
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30) for the years 1980 and after. The data from 1973 to 1979 refer to the calendar year data. Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1965-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.

The national accounts data for Egypt has been updated to reflect local constant prices in the year 2022, moving from the previous reference of 2017.",1993,10.92,9.814441176
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30) for the years 1980 and after. The data from 1973 to 1979 refer to the calendar year data. Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1965-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.

The national accounts data for Egypt has been updated to reflect local constant prices in the year 2022, moving from the previous reference of 2017.",1994,10.93,9.814441176
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30) for the years 1980 and after. The data from 1973 to 1979 refer to the calendar year data. Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1965-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.

The national accounts data for Egypt has been updated to reflect local constant prices in the year 2022, moving from the previous reference of 2017.",1995,11.04,9.814441176
